subject,channel_index,source_mean_uV,target_mean_uV,source_std_uV,target_std_uV,target_z_mean,target_z_std,abs_standardized_mean_shift,abs_log_std_ratio
9,4,0.007997569945599303,0.009246177101666305,7.8527633848905785,10.088342166233579,0.0001590022638997928,1.2846868894132804,0.0001590022638997928,0.2505150228296014
9,5,0.007916734770800276,0.007883056550655708,7.66145828617403,9.851062748788728,-4.395797625805025e-06,1.285794737872043,4.395797625805025e-06,0.25137700022371906
9,6,0.006513720611887461,0.0047390418471830315,7.464980597824763,9.765576147108495,-0.00023773387505140426,1.3081850674808329,0.00023773387505140426,0.2686407319261159
9,7,0.0016936568257873985,0.005685233271435495,5.928439908735206,7.780551132932522,0.000673292891063422,1.3124112334289395,0.000673292891063422,0.2718660815233281
9,8,0.004345560437029872,0.01101236420412476,6.916693229163397,10.574550307423245,0.0009638715418207532,1.5288447755405628,0.0009638715418207532,0.4245124015452357
9,9,0.006936733654678285,0.01687748578219408,7.2939344113648374,10.16323044384795,0.0013628792866613793,1.393381112395582,0.0013628792866613793,0.3317332484736271
9,10,0.008096891492837592,0.020097210487009274,7.723136787852001,10.583738869276234,0.0015538141203257482,1.370393812773558,0.0015538141203257482,0.31509815311212114
9,11,0.007949056659329877,0.014775491357498135,7.5733816476669364,10.415243985988614,0.0009013720707276408,1.3752435134702532,0.0009013720707276408,0.31863081614369465
9,12,0.006183646712301326,0.0073621441965469655,7.6009800089310104,11.754905566800941,0.00015504546556640423,1.5464986821421902,0.00015504546556640423,0.43599346098755803
9,13,0.003150872102571517,0.002878640655325777,6.96364475942491,10.433212272518524,-3.909324163575255e-05,1.498240164878851,3.909324163575255e-05,0.40429119592870555
9,14,0.004966967767101447,0.009619376217778473,7.065644916019565,11.866593834560692,0.0006584548906680642,1.6794778078440071,0.0006584548906680642,0.5184829164336443
9,15,0.007009410830674563,0.01568477323607282,7.3082246316824975,11.072229628596663,0.0011870683842679064,1.5150368504816494,0.0011870683842679064,0.41543976241577846
9,16,0.007949312694938277,0.018916111344508307,7.628076607724007,11.452759683432314,0.0014376885830518944,1.5013954725933827,0.0014376885830518944,0.40639499069556645
9,17,0.0076430049826279245,0.015413196331462225,7.636100018499969,11.48311969188654,0.0010175601851742993,1.503793777460536,0.0010175601851742993,0.40799110007620765
9,18,0.006221907982879431,0.009936907325133646,7.7779232104312594,12.724180896689186,0.00047763384154678873,1.6359355257743247,0.00047763384154678873,0.49221482773057806
9,19,0.006530492096591544,0.012038987627265248,7.387218154876861,12.2409923482094,0.0007456792821310047,1.657050339054654,0.0007456792821310047,0.5050391176176476
9,20,0.0072143174936147155,0.014886528085975763,7.7352205126462765,12.739284091270836,0.0009918541533260473,1.6469193180004937,0.0009918541533260473,0.4989064627463439
9,21,0.0066547038163871,0.011879277617534526,7.755473450583805,12.714080066749203,0.000673662779511435,1.6393686533466414,0.000673662779511435,0.494311200245547
9,22,0.005144705150984804,0.009217723463248208,7.65142753029355,14.20750790975344,0.0005323213604438518,1.8568440795528731,0.0005323213604438518,0.6188783152228488
